,x,y
31805,56,17
31806,34,11
31807,60,46
31808,5,58
31809,16,32
31810,60,46
31811,34,11
31812,72,77
31813,60,46
31814,72,77
31815,0,67
31816,34,11
31817,33,21
31818,33,21
31819,60,46
31820,77,72
31821,34,11
31822,60,46
31823,60,46
31824,77,72
31825,34,11
31826,5,58
31827,50,60
31828,50,60
31829,33,21
31830,5,46
31831,33,21
31832,34,11
31833,60,46
31834,33,21
31835,72,77
31836,34,11
31837,60,46
31838,72,77
31839,33,21
31840,33,21
31841,72,77
31842,7,11
31843,72,77
31844,33,21
31845,77,72
31846,5,58
31847,60,46
31848,33,21
31849,60,46
31850,5,58
31851,60,46
31852,60,46
31853,60,46
31854,33,21
31855,33,21
31856,60,46
31857,33,21
31858,5,58
31859,60,46
31860,5,58
31861,60,46
31862,77,72
31863,5,58
31864,60,46
31865,60,46
31866,5,46
31867,33,21
31868,33,21
31869,33,21
31870,60,46
31871,60,46
31872,60,46
31873,60,46
31874,33,21
31875,60,46
31876,60,46
31877,5,58
31878,33,21
31879,34,11
31880,50,60
31881,60,46
31882,5,58
31883,60,46
31884,0,67
31885,5,58
31886,34,11
31887,34,11
31888,63,78
31889,72,77
31890,50,60
31891,33,21
31892,34,11
31893,33,21
31894,94,63
31895,60,46
31896,5,58
31897,60,46
31898,60,46
31899,34,11
31900,33,21
31901,77,72
31902,5,58
31903,62,78
31904,14,97
31905,72,77
31906,33,21
31907,72,77
31908,50,60
31909,7,11
31910,33,21
31911,72,77
31912,33,21
31913,33,21
31914,33,21
31915,72,77
31916,33,21
31917,16,87
31918,50,60
31919,47,91
31920,50,60
31921,50,60
31922,34,11
31923,4,91
31924,34,11
31925,34,11
31926,7,11
31927,72,77
31928,7,11
31929,72,77
31930,34,11
31931,34,11
31932,34,11
31933,99,67
31934,7,11
31935,33,21
31936,34,11
31937,16,32
31938,34,11
31939,50,60
31940,0,67
31941,72,77
31942,72,77
31943,34,11
31944,34,11
31945,63,78
31946,34,11
31947,34,11
31948,50,60
31949,34,11
31950,7,11
31951,72,77
31952,72,77
31953,33,21
31954,33,21
31955,50,60
31956,33,21
31957,7,11
31958,50,90
31959,50,60
31960,50,60
31961,33,21
31962,62,78
31963,62,78
31964,34,11
31965,16,32
31966,34,11
31967,33,21
31968,0,67
31969,33,21
31970,34,11
31971,33,21
31972,16,32
31973,60,46
31974,50,60
31975,72,77
31976,4,91
31977,34,11
31978,34,11
31979,14,97
31980,34,11
31981,7,11
31982,34,11
31983,72,77
31984,72,77
31985,16,32
31986,33,21
31987,47,91
31988,33,21
31989,72,77
31990,34,11
31991,4,91
31992,34,11
31993,34,11
31994,34,11
31995,50,60
31996,71,59
31997,34,11
31998,34,11
31999,72,77
32000,4,91
32001,33,21
32002,50,90
32003,5,58
32004,50,60
32005,50,60
32006,50,60
32007,5,58
32008,14,97
32009,34,11
32010,40,41
32011,7,11
32012,50,60
32013,16,32
32014,72,77
32015,77,72
32016,72,77
32017,34,11
32018,34,11
32019,50,60
32020,34,11
32021,14,97
32022,34,11
32023,34,11
32024,33,21
32025,72,77
32026,94,63
32027,50,60
32028,72,77
32029,7,11
32030,0,67
32031,34,11
32032,7,11
32033,0,67
32034,72,77
32035,60,46
32036,60,46
32037,60,46
32038,60,46
32039,77,72
32040,49,39
32041,34,11
32042,60,46
32043,60,46
32044,60,46
32045,60,46
32046,77,72
32047,60,46
32048,60,46
32049,5,58
32050,60,46
32051,60,46
32052,60,46
32053,60,46
32054,60,46
32055,5,58
32056,60,46
32057,60,46
32058,60,46
32059,60,46
32060,60,46
32061,60,46
32062,60,46
32063,5,58
32064,60,46
32065,60,46
32066,5,58
32067,60,46
32068,60,46
32069,60,46
32070,60,46
32071,60,46
32072,33,21
32073,60,46
32074,60,46
32075,60,46
32076,60,46
32077,77,72
32078,50,60
32079,72,77
32080,94,63
32081,94,63
32082,33,21
32083,33,21
32084,34,11
32085,33,21
32086,33,21
32087,72,77
32088,72,77
32089,0,67
32090,72,77
32091,72,77
32092,50,60
32093,72,77
32094,72,77
32095,72,77
32096,72,77
32097,33,21
32098,72,77
32099,34,11
32100,34,11
32101,5,46
32102,5,58
32103,5,46
32104,33,21
32105,60,46
32106,33,21
32107,16,32
32108,5,58
32109,34,11
32110,14,97
32111,72,77
32112,34,11
32113,0,67
32114,7,11
32115,34,11
32116,77,72
32117,77,72
32118,47,91
32119,33,21
32120,34,11
32121,14,97
32122,60,46
32123,60,46
32124,33,21
32125,5,46
32126,33,21
32127,60,46
32128,33,21
32129,77,72
32130,72,77
32131,14,97
32132,34,11
32133,34,11
32134,72,77
32135,34,11
32136,72,77
32137,0,67
32138,0,67
32139,71,59
32140,16,32
32141,16,32
32142,50,60
32143,60,46
32144,60,46
32145,60,46
32146,60,46
32147,5,46
32148,60,46
32149,60,46
32150,4,91
32151,4,91
32152,72,77
32153,34,11
32154,40,41
32155,5,46
32156,5,58
32157,50,60
32158,7,11
32159,50,90
32160,60,46
32161,72,77
32162,16,32
32163,34,11
32164,50,60
32165,60,46
32166,0,67
32167,47,91
32168,33,21
32169,50,90
32170,60,46
32171,60,46
32172,5,58
32173,77,72
32174,33,21
32175,7,11
32176,0,67
32177,34,11
32178,40,41
32179,33,21
32180,34,11
32181,33,21
32182,16,32
32183,40,41
32184,34,11
32185,33,21
32186,72,77
32187,33,21
32188,60,46
32189,94,63
32190,60,46
32191,33,21
32192,33,21
32193,49,39
32194,33,21
32195,33,21
32196,33,21
32197,33,21
32198,50,60
32199,16,32
32200,16,32
32201,34,11
32202,71,59
32203,34,11
32204,16,32
32205,33,21
32206,47,91
32207,72,77
32208,34,11
32209,50,60
32210,72,77
32211,34,11
32212,34,11
32213,5,58
32214,33,21
32215,60,46
32216,33,21
32217,7,11
32218,77,72
32219,50,60
32220,33,21
32221,34,11
32222,34,11
32223,34,11
32224,71,59
32225,60,46
32226,16,32
32227,33,21
32228,33,21
32229,34,11
32230,72,77
32231,34,11
32232,72,77
32233,72,77
32234,34,11
32235,72,77
32236,77,72
32237,50,60
32238,0,67
32239,34,11
32240,50,60
32241,33,21
32242,33,21
32243,33,21
32244,72,77
32245,72,77
32246,72,77
32247,77,72
32248,60,46
32249,71,59
32250,34,11
32251,50,90
32252,60,46
32253,33,21
32254,33,21
32255,71,59
32256,72,77
32257,60,46
32258,34,11
32259,72,77
32260,71,59
32261,62,78
32262,33,21
32263,33,21
32264,34,11
32265,34,11
32266,33,21
32267,77,72
32268,33,21
32269,34,11
32270,34,11
32271,34,11
32272,34,11
32273,34,11
32274,34,11
32275,16,32
32276,16,32
32277,34,11
32278,34,11
32279,34,11
32280,34,11
32281,34,11
32282,34,11
32283,34,11
32284,16,87
32285,34,11
32286,34,11
32287,34,11
32288,34,11
32289,34,11
32290,34,11
32291,34,11
32292,34,11
32293,16,32
32294,72,77
32295,34,11
32296,34,11
32297,16,32
32298,34,11
32299,34,11
32300,34,11
32301,34,11
32302,14,97
32303,34,11
32304,34,11
32305,34,11
32306,34,11
32307,34,11
32308,34,11
32309,34,11
32310,16,32
32311,34,11
32312,34,11
32313,34,11
32314,34,11
32315,34,11
32316,34,11
32317,34,11
32318,16,32
32319,34,11
32320,34,11
32321,34,11
32322,60,46
32323,60,46
32324,72,77
32325,63,78
32326,72,77
32327,72,77
32328,72,77
32329,72,77
32330,72,77
32331,72,77
32332,7,11
32333,33,21
32334,7,11
32335,7,11
32336,7,11
32337,72,77
32338,63,78
32339,7,11
32340,34,11
32341,77,72
32342,7,11
32343,16,32
32344,34,11
32345,33,21
32346,7,11
32347,72,77
32348,33,21
32349,34,11
32350,34,11
32351,34,11
32352,33,21
32353,50,60
32354,34,11
32355,72,77
32356,72,77
32357,77,72
32358,5,46
32359,34,11
32360,34,11
32361,50,90
32362,16,32
32363,63,78
32364,50,60
32365,33,21
32366,34,11
32367,34,11
32368,72,77
32369,72,77
32370,34,11
32371,60,46
32372,67,15
32373,94,63
32374,34,11
32375,60,46
32376,47,91
32377,34,11
32378,77,72
32379,33,21
32380,5,58
32381,47,91
32382,33,21
32383,72,77
32384,60,46
32385,34,11
32386,60,46
32387,34,11
32388,33,21
32389,0,67
32390,33,21
32391,63,78
32392,63,78
32393,33,21
32394,33,21
32395,33,21
32396,33,21
32397,72,77
32398,33,21
32399,34,11
32400,50,60
32401,34,11
32402,72,77
32403,33,21
32404,33,21
32405,72,77
32406,33,21
32407,5,58
32408,34,11
32409,72,77
32410,33,21
32411,33,21
32412,33,21
32413,33,21
32414,60,46
32415,33,21
32416,33,21
32417,33,21
32418,33,21
32419,72,77
32420,72,77
32421,0,67
32422,72,77
32423,34,11
32424,72,77
32425,50,90
32426,72,77
32427,5,46
32428,33,21
32429,33,21
32430,34,11
32431,94,63
32432,16,32
32433,72,77
32434,7,11
32435,72,77
32436,50,60
32437,33,21
32438,72,77
32439,34,11
32440,72,77
32441,50,60
32442,33,21
32443,72,77
32444,72,77
32445,33,21
32446,34,11
32447,72,77
32448,7,11
32449,72,77
32450,34,11
32451,33,21
32452,34,11
32453,60,46
32454,71,59
32455,71,59
32456,71,59
32457,5,58
32458,72,77
32459,60,46
32460,72,77
32461,72,77
32462,71,59
32463,7,11
32464,33,21
32465,16,32
32466,34,11
32467,72,77
32468,33,21
32469,33,21
32470,50,60
32471,50,60
32472,34,11
32473,60,46
32474,71,59
32475,34,11
32476,16,32
32477,16,32
32478,50,60
32479,50,60
32480,16,32
32481,50,60
32482,50,60
32483,50,60
32484,50,60
32485,7,11
32486,33,21
32487,33,21
32488,33,21
32489,34,11
32490,47,91
32491,34,11
32492,71,59
32493,72,77
32494,33,21
32495,60,46
32496,60,46
32497,50,60
32498,7,11
32499,71,59
32500,33,21
32501,34,11
32502,34,11
32503,34,11
32504,34,11
32505,34,11
32506,34,11
32507,34,11
32508,34,11
32509,34,11
32510,33,21
32511,33,21
32512,34,11
32513,34,11
32514,34,11
32515,34,11
32516,34,11
32517,34,11
32518,34,11
32519,34,11
32520,34,11
32521,34,11
32522,34,11
32523,34,11
32524,34,11
32525,16,32
32526,34,11
32527,34,11
32528,34,11
32529,34,11
32530,34,11
32531,34,11
32532,34,11
32533,34,11
32534,16,32
32535,33,21
32536,33,21
32537,33,21
32538,60,46
32539,5,58
32540,60,46
32541,33,21
32542,33,21
32543,60,46
32544,77,72
32545,33,21
32546,60,46
32547,5,58
32548,60,46
32549,60,46
32550,77,72
32551,72,77
32552,0,67
32553,77,72
32554,60,46
32555,60,46
32556,94,63
32557,50,60
32558,33,21
32559,33,21
32560,34,11
32561,16,32
32562,63,78
32563,60,46
32564,34,11
32565,0,67
32566,50,60
32567,34,11
32568,34,11
32569,72,77
32570,50,60
32571,50,90
32572,72,77
32573,16,32
32574,16,32
32575,34,11
32576,60,46
32577,60,46
32578,16,87
32579,34,11
32580,94,63
32581,50,60
32582,0,67
32583,34,11
32584,50,90
32585,16,87
32586,50,60
32587,50,60
32588,16,32
32589,71,59
32590,50,60
32591,34,11
32592,50,90
32593,77,72
32594,34,11
32595,16,32
32596,50,90
32597,34,11
32598,40,41
32599,0,67
32600,7,11
32601,7,11
32602,50,90
32603,50,60
32604,72,77
32605,67,15
32606,34,11
32607,5,58
32608,33,21
32609,72,77
32610,77,72
32611,7,11
32612,5,58
32613,5,58
32614,60,46
32615,60,46
32616,60,46
32617,60,46
32618,60,46
32619,60,46
32620,5,58
32621,60,46
32622,60,46
32623,60,46
32624,60,46
32625,5,58
32626,5,58
32627,77,72
32628,60,46
32629,5,58
32630,7,11
32631,77,72
32632,50,60
32633,34,11
32634,50,60
32635,60,46
32636,33,21
32637,33,21
32638,33,21
32639,60,46
32640,50,60
32641,72,77
32642,33,21
32643,60,46
32644,50,60
32645,33,21
32646,50,60
32647,33,21
32648,50,60
32649,16,32
32650,50,60
32651,50,60
32652,72,77
32653,7,11
32654,34,11
32655,50,60
32656,71,59
32657,34,11
32658,34,11
32659,16,32
32660,60,46
32661,60,46
32662,60,46
32663,60,46
32664,94,63
32665,50,60
32666,50,60
32667,7,11
32668,34,11
32669,72,77
32670,60,46
32671,72,77
32672,77,72
32673,77,72
32674,40,41
32675,72,77
32676,5,58
32677,60,46
32678,77,72
32679,16,32
32680,67,15
32681,60,46
32682,33,21
32683,33,21
32684,60,46
32685,60,46
32686,62,78
32687,5,58
32688,77,72
32689,77,72
32690,60,46
32691,72,77
32692,33,21
32693,16,32
32694,7,11
32695,14,97
32696,72,77
32697,5,58
32698,60,46
32699,60,46
32700,60,46
32701,5,46
32702,60,46
32703,60,46
32704,34,11
32705,72,77
32706,33,21
32707,33,21
32708,5,58
32709,60,46
32710,5,58
32711,34,11
32712,34,11
32713,72,77
32714,5,46
32715,50,60
32716,60,46
32717,5,46
32718,5,58
32719,60,46
32720,60,46
32721,5,58
32722,5,46
32723,14,97
32724,5,58
32725,33,21
32726,72,77
32727,4,91
32728,72,77
32729,72,77
32730,72,77
32731,72,77
32732,72,77
32733,4,91
32734,72,77
32735,72,77
32736,60,46
32737,5,58
32738,33,21
32739,72,77
32740,33,21
32741,33,21
32742,34,11
32743,5,58
32744,72,77
32745,77,72
32746,34,11
32747,72,77
32748,50,60
32749,99,67
32750,34,11
32751,5,46
32752,62,78
32753,50,60
32754,5,46
32755,60,46
32756,50,60
32757,60,46
32758,72,77
32759,72,77
32760,33,21
32761,33,21
32762,33,21
32763,33,21
32764,34,11
32765,60,46
32766,33,21
32767,71,59
32768,33,21
32769,60,46
32770,33,21
32771,77,72
32772,60,46
32773,77,72
32774,60,46
32775,16,32
32776,33,21
32777,7,11
32778,0,67
32779,60,46
32780,50,60
32781,77,72
32782,50,60
32783,47,91
32784,72,77
32785,34,11
32786,34,11
32787,33,21
32788,34,11
32789,72,77
32790,72,77
32791,72,77
32792,72,77
32793,33,21
32794,33,21
32795,33,21
32796,34,11
32797,34,11
32798,72,77
32799,72,77
32800,7,11
32801,71,59
32802,72,77
32803,33,21
32804,72,77
32805,72,77
32806,72,77
32807,33,21
32808,33,21
32809,34,11
32810,0,67
32811,7,11
32812,50,90
32813,16,32
32814,50,60
32815,60,46
32816,50,60
32817,50,60
32818,77,72
32819,60,46
32820,50,60
32821,16,32
32822,34,11
32823,34,11
32824,34,11
32825,34,11
32826,7,11
32827,34,11
32828,7,11
32829,71,59
32830,33,21
32831,60,46
32832,50,90
32833,7,11
32834,33,21
32835,34,11
32836,77,72
32837,99,67
32838,40,41
32839,16,32
32840,77,72
32841,60,46
32842,33,21
32843,50,60
32844,60,46
32845,77,72
32846,71,59
32847,60,46
32848,34,11
32849,33,21
32850,72,77
32851,34,11
32852,33,21
32853,33,21
32854,33,21
32855,33,21
32856,72,77
32857,72,77
32858,72,77
32859,72,77
32860,33,21
32861,33,21
32862,50,60
32863,34,11
32864,60,46
32865,7,11
32866,33,21
32867,34,11
32868,5,58
32869,5,58
32870,77,72
32871,34,11
32872,7,11
32873,5,58
32874,71,59
32875,67,15
32876,34,11
32877,34,11
32878,34,11
32879,5,58
32880,60,46
32881,50,60
32882,60,46
32883,33,21
32884,5,46
32885,60,46
32886,77,72
32887,60,46
32888,72,77
32889,33,21
32890,33,21
32891,72,77
32892,72,77
32893,33,21
32894,72,77
32895,72,77
32896,60,46
32897,4,91
32898,72,77
32899,7,11
32900,72,77
32901,72,77
32902,33,21
32903,34,11
32904,63,78
32905,34,11
32906,34,11
32907,16,32
32908,16,32
32909,50,60
32910,34,11
32911,34,11
32912,33,21
32913,34,11
32914,34,11
32915,34,11
32916,34,11
32917,7,11
32918,34,11
32919,16,32
32920,16,32
32921,34,11
32922,7,11
32923,5,58
32924,72,77
32925,7,11
32926,16,32
32927,34,11
32928,34,11
32929,16,32
32930,16,32
32931,72,77
32932,60,46
32933,50,90
32934,60,46
32935,72,77
32936,33,21
32937,72,77
32938,72,77
32939,33,21
32940,33,21
32941,72,77
32942,71,59
32943,34,11
32944,34,11
32945,34,11
32946,34,11
32947,33,21
32948,33,21
32949,71,59
32950,77,72
32951,34,11
32952,72,77
32953,71,59
32954,72,77
32955,34,11
32956,40,41
32957,60,46
32958,77,72
32959,5,58
32960,60,46
32961,33,21
32962,34,11
32963,7,11
32964,34,11
32965,33,21
32966,60,46
32967,60,46
32968,60,46
32969,0,67
32970,60,46
32971,50,60
32972,60,46
32973,60,46
32974,33,21
32975,33,21
32976,33,21
32977,77,72
32978,33,21
32979,5,46
32980,7,11
32981,72,77
32982,34,11
32983,33,21
32984,60,46
32985,34,11
32986,50,60
32987,71,59
32988,5,58
32989,33,21
32990,60,46
32991,67,15
32992,50,90
32993,34,11
32994,72,77
32995,34,11
32996,47,91
32997,16,32
32998,34,11
32999,33,21
33000,33,21
33001,72,77
33002,72,77
33003,72,77
33004,72,77
33005,72,77
33006,33,21
33007,72,77
33008,72,77
33009,72,77
33010,67,15
33011,50,60
33012,34,11
33013,33,21
33014,33,21
33015,72,77
33016,34,11
33017,34,11
33018,60,46
33019,60,46
33020,60,46
33021,60,46
33022,77,72
33023,77,72
33024,60,46
33025,60,46
33026,60,46
33027,60,46
33028,60,46
33029,71,59
33030,33,21
33031,34,11
33032,34,11
33033,34,11
33034,34,11
33035,33,21
33036,50,60
33037,34,11
33038,5,58
33039,33,21
33040,33,21
33041,34,11
33042,33,21
33043,60,46
33044,72,77
33045,77,72
33046,34,11
33047,94,63
33048,34,11
33049,4,91
33050,34,11
33051,34,11
33052,34,11
33053,72,77
33054,33,21
33055,50,60
33056,50,60
33057,72,77
33058,33,21
33059,34,11
33060,34,11
33061,94,63
33062,16,32
33063,5,58
33064,72,77
33065,33,21
33066,33,21
33067,47,91
33068,50,90
33069,50,90
33070,33,21
33071,72,77
33072,72,77
33073,60,46
33074,77,72
33075,16,32
33076,34,11
33077,34,11
33078,34,11
33079,34,11
33080,33,21
33081,33,21
33082,72,77
33083,72,77
33084,50,60
33085,50,90
33086,50,60
33087,34,11
33088,33,21
33089,72,77
33090,72,77
33091,33,21
33092,72,77
33093,50,60
33094,72,77
33095,72,77
33096,33,21
33097,33,21
33098,7,11
33099,72,77
33100,34,11
33101,16,32
33102,50,60
33103,34,11
33104,34,11
33105,34,11
33106,33,21
33107,33,21
33108,33,21
33109,50,60
33110,72,77
33111,16,32
33112,71,59
33113,34,11
33114,34,11
33115,16,32
33116,34,11
33117,33,21
33118,49,39
33119,60,46
33120,16,32
33121,60,46
33122,72,77
33123,34,11
33124,33,21
33125,72,77
33126,34,11
33127,72,77
33128,34,11
33129,34,11
33130,34,11
33131,34,11
33132,34,11
33133,34,11
33134,72,77
33135,33,21
33136,72,77
33137,33,21
33138,34,11
33139,34,11
33140,0,67
33141,36,76
33142,60,46
33143,72,77
33144,34,11
33145,34,11
33146,72,77
33147,34,11
33148,72,77
33149,71,59
33150,72,77
33151,33,21
33152,34,11
33153,72,77
33154,72,77
33155,34,11
33156,34,11
33157,50,90
33158,34,11
33159,7,11
33160,34,11
33161,34,11
33162,77,72
33163,34,11
33164,33,21
33165,50,60
33166,33,21
33167,72,77
33168,34,11
33169,34,11
33170,72,77
33171,50,60
33172,34,11
33173,5,58
33174,60,46
33175,33,21
33176,50,90
33177,33,21
33178,33,21
33179,72,77
33180,50,60
33181,33,21
33182,33,21
33183,33,21
33184,33,21
33185,72,77
33186,33,21
33187,72,77
33188,33,21
33189,72,77
33190,33,21
33191,33,21
33192,33,21
33193,33,21
33194,33,21
33195,72,77
33196,34,11
33197,72,77
33198,60,46
33199,34,11
33200,7,11
33201,33,21
33202,72,77
33203,72,77
33204,72,77
33205,34,11
33206,5,58
33207,33,21
33208,5,46
33209,5,58
33210,50,60
33211,34,11
33212,71,59
33213,33,21
33214,5,58
33215,60,46
33216,34,11
33217,60,46
33218,7,11
33219,33,21
33220,33,21
33221,50,60
33222,0,67
33223,77,72
33224,33,21
33225,33,21
33226,33,21
33227,34,11
33228,7,11
33229,50,60
33230,16,32
33231,50,60
33232,71,59
33233,34,11
33234,34,11
33235,34,11
33236,34,11
33237,34,11
33238,34,11
33239,34,11
33240,16,32
33241,34,11
33242,34,11
33243,34,11
33244,34,11
33245,34,11
33246,34,11
33247,33,21
33248,34,11
33249,34,11
33250,34,11
33251,33,21
33252,34,11
33253,34,11
33254,34,11
33255,34,11
33256,34,11
33257,34,11
33258,34,11
33259,34,11
33260,34,11
33261,34,11
33262,34,11
33263,16,32
33264,33,21
33265,34,11
33266,34,11
33267,34,11
33268,14,97
33269,34,11
33270,16,32
33271,16,32
33272,40,41
33273,34,11
33274,34,11
33275,16,32
33276,7,11
33277,34,11
33278,34,11
33279,16,32
33280,7,11
33281,7,11
33282,34,11
33283,34,11
33284,16,32
33285,72,77
33286,72,77
33287,33,21
33288,33,21
33289,33,21
33290,72,77
33291,72,77
33292,72,77
33293,33,21
33294,33,21
33295,33,21
33296,33,21
33297,33,21
33298,33,21
33299,5,46
33300,60,46
33301,33,21
33302,34,11
33303,4,91
33304,14,97
33305,14,97
33306,14,97
33307,7,11
33308,5,58
33309,34,11
33310,77,72
33311,33,21
33312,16,32
33313,5,58
33314,33,21
33315,60,46
33316,72,77
33317,33,21
33318,0,67
33319,60,46
33320,60,46
33321,5,58
33322,16,32
33323,34,11
33324,16,32
33325,71,59
33326,72,77
33327,16,87
33328,16,32
33329,60,46
33330,33,21
33331,72,77
33332,72,77
33333,33,21
33334,50,60
33335,33,21
33336,33,21
33337,33,21
33338,33,21
33339,47,91
33340,60,46
33341,60,46
33342,60,46
33343,71,59
33344,60,46
33345,72,77
33346,5,58
33347,60,46
33348,47,91
33349,16,32
33350,60,46
33351,72,77
33352,33,21
33353,71,59
33354,50,60
33355,60,46
33356,60,46
33357,77,72
33358,60,46
33359,50,90
33360,60,46
33361,63,78
33362,16,32
33363,33,21
33364,72,77
33365,72,77
33366,33,21
33367,34,11
33368,16,32
33369,34,11
33370,40,41
33371,63,78
33372,60,46
33373,33,21
33374,67,15
33375,60,46
33376,50,60
33377,60,46
33378,60,46
33379,5,58
33380,33,21
33381,50,60
33382,72,77
33383,72,77
33384,77,72
33385,60,46
33386,72,77
33387,72,77
33388,77,72
33389,72,77
33390,60,46
33391,34,11
33392,71,59
33393,16,32
33394,50,60
33395,33,21
33396,33,21
33397,16,32
33398,34,11
33399,16,32
33400,16,32
33401,50,60
33402,72,77
33403,34,11
33404,50,60
33405,16,32
33406,5,58
33407,34,11
33408,77,72
33409,16,32
33410,33,21
33411,34,11
33412,33,21
33413,72,77
33414,7,11
33415,7,11
33416,63,78
33417,34,11
33418,60,46
33419,72,77
33420,71,59
33421,16,32
33422,34,11
33423,14,97
33424,33,21
33425,33,21
33426,72,77
33427,50,60
33428,33,21
33429,34,11
33430,5,58
33431,16,32
33432,94,63
33433,71,59
33434,60,46
33435,60,46
33436,60,46
33437,60,46
33438,49,39
33439,60,46
33440,72,77
33441,71,59
33442,5,46
33443,33,21
33444,77,72
33445,4,91
33446,72,77
33447,50,60
33448,16,32
33449,33,21
33450,34,11
33451,50,60
33452,72,77
33453,34,11
33454,34,11
33455,33,21
33456,72,77
33457,60,46
33458,67,15
33459,7,11
33460,34,11
33461,34,11
33462,50,60
33463,34,11
33464,33,21
33465,34,11
33466,33,21
33467,33,21
33468,16,32
33469,60,46
33470,94,63
33471,50,60
33472,50,60
33473,72,77
33474,16,32
33475,50,60
33476,72,77
33477,5,58
33478,72,77
33479,33,21
33480,60,46
33481,72,77
33482,60,46
33483,72,77
33484,72,77
33485,72,77
33486,72,77
33487,34,11
33488,34,11
33489,50,60
33490,50,60
33491,33,21
33492,7,11
33493,33,21
33494,40,41
33495,33,21
33496,72,77
33497,33,21
33498,33,21
33499,33,21
33500,33,21
33501,33,21
33502,33,21
33503,33,21
33504,34,11
33505,50,60
33506,67,15
33507,72,77
33508,72,77
33509,72,77
33510,33,21
33511,72,77
33512,33,21
33513,33,21
33514,33,21
33515,72,77
33516,33,21
33517,33,21
33518,72,77
33519,33,21
33520,72,77
33521,72,77
33522,72,77
33523,72,77
33524,33,21
33525,72,77
33526,33,21
33527,33,21
33528,16,32
33529,50,60
33530,72,77
33531,50,60
33532,34,11
33533,34,11
33534,34,11
33535,34,11
33536,34,11
33537,7,11
33538,7,11
33539,34,11
33540,34,11
33541,33,21
33542,50,60
33543,50,60
33544,60,46
33545,72,77
33546,33,21
33547,72,77
33548,33,21
33549,33,21
33550,72,77
33551,34,11
33552,34,11
33553,33,21
33554,33,21
33555,34,11
33556,34,11
33557,33,21
33558,72,77
33559,33,21
33560,72,77
33561,7,11
33562,72,77
33563,33,21
33564,33,21
33565,34,11
33566,72,77
33567,34,11
33568,94,63
33569,72,77
33570,33,21
33571,60,46
33572,60,46
33573,72,77
33574,60,46
33575,60,46
33576,33,21
33577,71,59
33578,60,46
33579,72,77
33580,16,32
33581,60,46
33582,60,46
33583,60,46
33584,60,46
33585,50,60
33586,60,46
33587,5,58
33588,77,72
33589,0,67
33590,72,77
33591,94,63
33592,60,46
33593,60,46
33594,60,46
33595,60,46
33596,5,58
33597,72,77
33598,77,72
33599,60,46
33600,33,21
33601,72,77
33602,34,11
33603,77,72
33604,72,77
33605,5,58
33606,33,21
33607,60,46
33608,5,58
33609,77,72
33610,60,46
33611,47,91
33612,5,58
33613,60,46
33614,5,58
33615,5,46
33616,60,46
33617,72,77
33618,5,46
33619,47,91
33620,60,46
33621,5,58
33622,67,15
33623,60,46
33624,60,46
33625,60,46
33626,5,58
33627,7,11
33628,60,46
33629,16,32
33630,77,72
33631,72,77
33632,33,21
33633,50,60
33634,60,46
33635,50,90
33636,50,60
33637,60,46
33638,60,46
33639,5,58
33640,33,21
33641,33,21
33642,34,11
33643,33,21
33644,33,21
33645,34,11
33646,72,77
33647,34,11
33648,34,11
33649,77,72
33650,72,77
33651,72,77
33652,14,97
33653,7,11
33654,7,11
33655,5,58
33656,72,77
33657,60,46
33658,33,21
33659,33,21
33660,60,46
33661,60,46
33662,60,46
33663,16,32
33664,16,32
33665,60,46
33666,60,46
33667,50,90
33668,60,46
33669,50,60
33670,72,77
33671,72,77
33672,5,58
33673,16,32
33674,50,60
33675,50,60
33676,34,11
33677,34,11
33678,34,11
33679,72,77
33680,34,11
33681,34,11
33682,5,58
33683,34,11
33684,34,11
33685,34,11
33686,34,11
33687,72,77
33688,72,77
33689,33,21
33690,60,46
33691,60,46
33692,60,46
33693,60,46
33694,60,46
33695,60,46
33696,33,21
33697,16,32
33698,72,77
33699,33,21
33700,77,72
33701,60,46
33702,5,58
33703,72,77
33704,60,46
33705,60,46
33706,72,77
33707,60,46
33708,72,77
33709,72,77
33710,77,72
33711,42,10
33712,77,72
33713,60,46
33714,67,15
33715,60,46
33716,72,77
33717,33,21
33718,33,21
33719,33,21
33720,33,21
33721,72,77
33722,72,77
33723,33,21
33724,34,11
33725,33,21
33726,60,46
33727,72,77
33728,72,77
33729,77,72
33730,33,21
33731,50,60
33732,50,60
33733,33,21
33734,94,63
33735,50,60
33736,33,21
33737,33,21
33738,33,21
33739,34,11
33740,72,77
33741,72,77
33742,72,77
33743,34,11
33744,77,86
33745,72,77
33746,50,60
33747,34,11
33748,72,77
33749,72,77
33750,5,58
33751,71,59
33752,50,90
33753,16,32
33754,71,59
33755,7,11
33756,34,11
33757,50,60
33758,60,46
33759,34,11
33760,33,21
33761,50,60
33762,50,60
33763,16,32
33764,60,46
33765,50,60
33766,72,77
33767,72,77
33768,50,60
33769,33,21
33770,60,46
33771,77,72
33772,33,21
33773,34,11
33774,14,97
33775,33,21
33776,7,11
33777,77,72
33778,34,11
33779,60,46
33780,60,46
33781,0,67
33782,60,46
33783,60,46
33784,60,46
33785,60,46
33786,5,58
33787,0,67
33788,50,60
33789,33,21
33790,60,46
33791,34,11
33792,14,97
33793,34,11
33794,33,21
33795,5,58
33796,16,87
33797,7,11
33798,60,46
33799,63,78
33800,16,32
33801,34,11
33802,34,11
33803,60,46
